ProductID,ProductName,BundleProducts,RecommendationType,Recommendation,ExpectedLift,ConfidenceScore
frozenset({'糖果'}),frozenset({'糖果'}),frozenset({'饼干'}),Bundle Sale,"建议将""frozenset({'糖果'})""与""frozenset({'饼干'})""捆绑销售",4.919182752224444,0.292002688172043
frozenset({'饼干'}),frozenset({'饼干'}),frozenset({'糖果'}),Bundle Sale,"建议将""frozenset({'饼干'})""与""frozenset({'糖果'})""捆绑销售",4.919182752224443,0.2927897574123989
frozenset({'窗帘'}),frozenset({'窗帘'}),frozenset({'餐具'}),Bundle Sale,"建议将""frozenset({'窗帘'})""与""frozenset({'餐具'})""捆绑销售",4.917468987874927,0.2921960072595281
frozenset({'餐具'}),frozenset({'餐具'}),frozenset({'窗帘'}),Bundle Sale,"建议将""frozenset({'餐具'})""与""frozenset({'窗帘'})""捆绑销售",4.917468987874926,0.2980477953550993
frozenset({'防晒霜'}),frozenset({'防晒霜'}),frozenset({'面膜'}),Bundle Sale,"建议将""frozenset({'防晒霜'})""与""frozenset({'面膜'})""捆绑销售",4.917191242701294,0.300440384929049
frozenset({'面膜'}),frozenset({'面膜'}),frozenset({'防晒霜'}),Bundle Sale,"建议将""frozenset({'面膜'})""与""frozenset({'防晒霜'})""捆绑销售",4.917191242701294,0.3014729950900163
frozenset({'牛奶'}),frozenset({'牛奶'}),frozenset({'水果'}),Bundle Sale,"建议将""frozenset({'牛奶'})""与""frozenset({'水果'})""捆绑销售",4.917078040934051,0.2930578512396694
frozenset({'水果'}),frozenset({'水果'}),frozenset({'牛奶'}),Bundle Sale,"建议将""frozenset({'水果'})""与""frozenset({'牛奶'})""捆绑销售",4.917078040934051,0.2974832214765101
frozenset({'牛奶'}),frozenset({'牛奶'}),frozenset({'巧克力'}),Bundle Sale,"建议将""frozenset({'牛奶'})""与""frozenset({'巧克力'})""捆绑销售",4.916779620336933,0.2928925619834711
frozenset({'巧克力'}),frozenset({'巧克力'}),frozenset({'牛奶'}),Bundle Sale,"建议将""frozenset({'巧克力'})""与""frozenset({'牛奶'})""捆绑销售",4.916779620336933,0.2974651670303844
frozenset({'洗面奶'}),frozenset({'洗面奶'}),frozenset({'洗发水'}),Bundle Sale,"建议将""frozenset({'洗面奶'})""与""frozenset({'洗发水'})""捆绑销售",4.915435717042431,0.2963024650233177
frozenset({'洗发水'}),frozenset({'洗发水'}),frozenset({'洗面奶'}),Bundle Sale,"建议将""frozenset({'洗发水'})""与""frozenset({'洗面奶'})""捆绑销售",4.915435717042431,0.2951227604512276
frozenset({'牛奶'}),frozenset({'牛奶'}),frozenset({'零食'}),Bundle Sale,"建议将""frozenset({'牛奶'})""与""frozenset({'零食'})""捆绑销售",4.9151949978396265,0.2952066115702479
frozenset({'零食'}),frozenset({'零食'}),frozenset({'牛奶'}),Bundle Sale,"建议将""frozenset({'零食'})""与""frozenset({'牛奶'})""捆绑销售",4.915194997839626,0.2973692973692973
frozenset({'衬衫'}),frozenset({'衬衫'}),frozenset({'连衣裙'}),Bundle Sale,"建议将""frozenset({'衬衫'})""与""frozenset({'连衣裙'})""捆绑销售",4.914299026641352,0.2992808107224583
frozenset({'连衣裙'}),frozenset({'连衣裙'}),frozenset({'衬衫'}),Bundle Sale,"建议将""frozenset({'连衣裙'})""与""frozenset({'衬衫'})""捆绑销售",4.914299026641351,0.3006568144499179
frozenset({'音箱'}),frozenset({'音箱'}),frozenset({'平板电脑'}),Bundle Sale,"建议将""frozenset({'音箱'})""与""frozenset({'平板电脑'})""捆绑销售",4.913845660373491,0.2951747088186356
frozenset({'平板电脑'}),frozenset({'平板电脑'}),frozenset({'音箱'}),Bundle Sale,"建议将""frozenset({'平板电脑'})""与""frozenset({'音箱'})""捆绑销售",4.91384566037349,0.2953221241884468
frozenset({'糖果'}),frozenset({'糖果'}),frozenset({'巧克力'}),Bundle Sale,"建议将""frozenset({'糖果'})""与""frozenset({'巧克力'})""捆绑销售",4.91312290050018,0.2926747311827957
frozenset({'巧克力'}),frozenset({'巧克力'}),frozenset({'糖果'}),Bundle Sale,"建议将""frozenset({'巧克力'})""与""frozenset({'糖果'})""捆绑销售",4.91312290050018,0.2924290750377707
frozenset({'相机'}),frozenset({'相机'}),frozenset({'音箱'}),Bundle Sale,"建议将""frozenset({'相机'})""与""frozenset({'音箱'})""捆绑销售",4.912420834825872,0.2952364921730349
frozenset({'音箱'}),frozenset({'音箱'}),frozenset({'相机'}),Bundle Sale,"建议将""frozenset({'音箱'})""与""frozenset({'相机'})""捆绑销售",4.912420834825872,0.291846921797005
frozenset({'连衣裙'}),frozenset({'连衣裙'}),frozenset({'毛衣'}),Bundle Sale,"建议将""frozenset({'连衣裙'})""与""frozenset({'毛衣'})""捆绑销售",4.911934091766486,0.2958949096880131
frozenset({'毛衣'}),frozenset({'毛衣'}),frozenset({'连衣裙'}),Bundle Sale,"建议将""frozenset({'毛衣'})""与""frozenset({'连衣裙'})""捆绑销售",4.911934091766486,0.299136786188579
frozenset({'休闲裤'}),frozenset({'休闲裤'}),frozenset({'连衣裙'}),Bundle Sale,"建议将""frozenset({'休闲裤'})""与""frozenset({'连衣裙'})""捆绑销售",4.911068909461053,0.2990840965861782
frozenset({'连衣裙'}),frozenset({'连衣裙'}),frozenset({'休闲裤'}),Bundle Sale,"建议将""frozenset({'连衣裙'})""与""frozenset({'休闲裤'})""捆绑销售",4.911068909461053,0.2949096880131363
frozenset({'护肤霜'}),frozenset({'护肤霜'}),frozenset({'口红'}),Bundle Sale,"建议将""frozenset({'护肤霜'})""与""frozenset({'口红'})""捆绑销售",4.911033708277948,0.2964791049687397
frozenset({'口红'}),frozenset({'口红'}),frozenset({'护肤霜'}),Bundle Sale,"建议将""frozenset({'口红'})""与""frozenset({'护肤霜'})""捆绑销售",4.911033708277948,0.2984926287891337
frozenset({'衬衫'}),frozenset({'衬衫'}),frozenset({'T恤'}),Bundle Sale,"建议将""frozenset({'衬衫'})""与""frozenset({'T恤'})""捆绑销售",4.909819535706792,0.2950310559006211
frozenset({'T恤'}),frozenset({'T恤'}),frozenset({'衬衫'}),Bundle Sale,"建议将""frozenset({'T恤'})""与""frozenset({'衬衫'})""捆绑销售",4.909819535706792,0.3003827591945415
frozenset({'游戏机'}),frozenset({'游戏机'}),frozenset({'手机'}),Bundle Sale,"建议将""frozenset({'游戏机'})""与""frozenset({'手机'})""捆绑销售",4.908595046715997,0.2935339837936166
frozenset({'手机'}),frozenset({'手机'}),frozenset({'游戏机'}),Bundle Sale,"建议将""frozenset({'手机'})""与""frozenset({'游戏机'})""捆绑销售",4.908595046715997,0.2968227424749163
frozenset({'香水'}),frozenset({'香水'}),frozenset({'口红'}),Bundle Sale,"建议将""frozenset({'香水'})""与""frozenset({'口红'})""捆绑销售",4.908524694546657,0.2963276358097817
frozenset({'口红'}),frozenset({'口红'}),frozenset({'香水'}),Bundle Sale,"建议将""frozenset({'口红'})""与""frozenset({'香水'})""捆绑销售",4.908524694546657,0.290044724200762
frozenset({'耳机'}),frozenset({'耳机'}),frozenset({'手机'}),Bundle Sale,"建议将""frozenset({'耳机'})""与""frozenset({'手机'})""捆绑销售",4.904302858267053,0.2932773109243697
frozenset({'手机'}),frozenset({'手机'}),frozenset({'耳机'}),Bundle Sale,"建议将""frozenset({'手机'})""与""frozenset({'耳机'})""捆绑销售",4.904302858267053,0.2918060200668896
frozenset({'面膜'}),frozenset({'面膜'}),frozenset({'洗面奶'}),Bundle Sale,"建议将""frozenset({'面膜'})""与""frozenset({'洗面奶'})""捆绑销售",4.903986540342444,0.2944353518821603
frozenset({'洗面奶'}),frozenset({'洗面奶'}),frozenset({'面膜'}),Bundle Sale,"建议将""frozenset({'洗面奶'})""与""frozenset({'面膜'})""捆绑销售",4.903986540342444,0.2996335776149234
frozenset({'笔记本电脑'}),frozenset({'笔记本电脑'}),frozenset({'充电器'}),Bundle Sale,"建议将""frozenset({'笔记本电脑'})""与""frozenset({'充电器'})""捆绑销售",4.9027858655119125,0.2899017282277194
frozenset({'充电器'}),frozenset({'充电器'}),frozenset({'笔记本电脑'}),Bundle Sale,"建议将""frozenset({'充电器'})""与""frozenset({'笔记本电脑'})""捆绑销售",4.9027858655119125,0.2893624217825131
frozenset({'T恤'}),frozenset({'T恤'}),frozenset({'连衣裙'}),Bundle Sale,"建议将""frozenset({'T恤'})""与""frozenset({'连衣裙'})""捆绑销售",4.902334511369236,0.2985521717423864
frozenset({'连衣裙'}),frozenset({'连衣裙'}),frozenset({'T恤'}),Bundle Sale,"建议将""frozenset({'连衣裙'})""与""frozenset({'T恤'})""捆绑销售",4.902334511369236,0.2945812807881773
frozenset({'巧克力'}),frozenset({'巧克力'}),frozenset({'面包'}),Bundle Sale,"建议将""frozenset({'巧克力'})""与""frozenset({'面包'})""捆绑销售",4.899020940395415,0.2915897263723351
frozenset({'面包'}),frozenset({'面包'}),frozenset({'巧克力'}),Bundle Sale,"建议将""frozenset({'面包'})""与""frozenset({'巧克力'})""捆绑销售",4.899020940395414,0.2918346774193548
frozenset({'速食面'}),frozenset({'速食面'}),frozenset({'牛奶'}),Bundle Sale,"建议将""frozenset({'速食面'})""与""frozenset({'牛奶'})""捆绑销售",4.898603126122889,0.2963654891304347
frozenset({'牛奶'}),frozenset({'牛奶'}),frozenset({'速食面'}),Bundle Sale,"建议将""frozenset({'牛奶'})""与""frozenset({'速食面'})""捆绑销售",4.898603126122889,0.2884297520661157
frozenset({'笔记本电脑'}),frozenset({'笔记本电脑'}),frozenset({'平板电脑'}),Bundle Sale,"建议将""frozenset({'笔记本电脑'})""与""frozenset({'平板电脑'})""捆绑销售",4.896580330967086,0.2941375804811928
frozenset({'平板电脑'}),frozenset({'平板电脑'}),frozenset({'笔记本电脑'}),Bundle Sale,"建议将""frozenset({'平板电脑'})""与""frozenset({'笔记本电脑'})""捆绑销售",4.896580330967085,0.2889961711336773
frozenset({'饼干'}),frozenset({'饼干'}),frozenset({'果汁'}),Bundle Sale,"建议将""frozenset({'饼干'})""与""frozenset({'果汁'})""捆绑销售",4.895523763448292,0.2921159029649596
frozenset({'果汁'}),frozenset({'果汁'}),frozenset({'饼干'}),Bundle Sale,"建议将""frozenset({'果汁'})""与""frozenset({'饼干'})""捆绑销售",4.895523763448292,0.2905982905982906
frozenset({'毛巾'}),frozenset({'毛巾'}),frozenset({'收纳盒'}),Bundle Sale,"建议将""frozenset({'毛巾'})""与""frozenset({'收纳盒'})""捆绑销售",4.893383264684652,0.2950710108604845
frozenset({'收纳盒'}),frozenset({'收纳盒'}),frozenset({'毛巾'}),Bundle Sale,"建议将""frozenset({'收纳盒'})""与""frozenset({'毛巾'})""捆绑销售",4.893383264684652,0.2928689883913764
frozenset({'休闲裤'}),frozenset({'休闲裤'}),frozenset({'外套'}),Bundle Sale,"建议将""frozenset({'休闲裤'})""与""frozenset({'外套'})""捆绑销售",4.891302676884179,0.2914238134887594
frozenset({'外套'}),frozenset({'外套'}),frozenset({'休闲裤'}),Bundle Sale,"建议将""frozenset({'外套'})""与""frozenset({'休闲裤'})""捆绑销售",4.891302676884179,0.2937227257468949
frozenset({'外套'}),frozenset({'外套'}),frozenset({'连衣裙'}),Bundle Sale,"建议将""frozenset({'外套'})""与""frozenset({'连衣裙'})""捆绑销售",4.889177719680896,0.2977509231285666
frozenset({'连衣裙'}),frozenset({'连衣裙'}),frozenset({'外套'}),Bundle Sale,"建议将""frozenset({'连衣裙'})""与""frozenset({'外套'})""捆绑销售",4.889177719680896,0.2912972085385878
frozenset({'收纳盒'}),frozenset({'收纳盒'}),frozenset({'床单'}),Bundle Sale,"建议将""frozenset({'收纳盒'})""与""frozenset({'床单'})""捆绑销售",4.8880139616970855,0.296849087893864
frozenset({'床单'}),frozenset({'床单'}),frozenset({'收纳盒'}),Bundle Sale,"建议将""frozenset({'床单'})""与""frozenset({'收纳盒'})""捆绑销售",4.8880139616970855,0.2947472418903342
frozenset({'相机'}),frozenset({'相机'}),frozenset({'手机'}),Bundle Sale,"建议将""frozenset({'相机'})""与""frozenset({'手机'})""捆绑销售",4.886399652322532,0.2922066992088874
frozenset({'手机'}),frozenset({'手机'}),frozenset({'相机'}),Bundle Sale,"建议将""frozenset({'手机'})""与""frozenset({'相机'})""捆绑销售",4.886399652322532,0.2903010033444816
frozenset({'糖果'}),frozenset({'糖果'}),frozenset({'面包'}),Bundle Sale,"建议将""frozenset({'糖果'})""与""frozenset({'面包'})""捆绑销售",4.886199813562261,0.2908266129032257
frozenset({'面包'}),frozenset({'面包'}),frozenset({'糖果'}),Bundle Sale,"建议将""frozenset({'面包'})""与""frozenset({'糖果'})""捆绑销售",4.886199813562261,0.2908266129032257
frozenset({'T恤'}),frozenset({'T恤'}),frozenset({'袜子'}),Bundle Sale,"建议将""frozenset({'T恤'})""与""frozenset({'袜子'})""捆绑销售",4.881823525466268,0.2950574138791812
frozenset({'袜子'}),frozenset({'袜子'}),frozenset({'T恤'}),Bundle Sale,"建议将""frozenset({'袜子'})""与""frozenset({'T恤'})""捆绑销售",4.881823525466268,0.293348775645268
frozenset({'果汁'}),frozenset({'果汁'}),frozenset({'速食面'}),Bundle Sale,"建议将""frozenset({'果汁'})""与""frozenset({'速食面'})""捆绑销售",4.8813537864049374,0.2874141109435227
frozenset({'速食面'}),frozenset({'速食面'}),frozenset({'果汁'}),Bundle Sale,"建议将""frozenset({'速食面'})""与""frozenset({'果汁'})""捆绑销售",4.881353786404937,0.2912703804347826
frozenset({'马克杯'}),frozenset({'马克杯'}),frozenset({'床单'}),Bundle Sale,"建议将""frozenset({'马克杯'})""与""frozenset({'床单'})""捆绑销售",4.880235313674169,0.2963766905994323
frozenset({'床单'}),frozenset({'床单'}),frozenset({'马克杯'}),Bundle Sale,"建议将""frozenset({'床单'})""与""frozenset({'马克杯'})""捆绑销售",4.880235313674168,0.2922772929359459
frozenset({'相机'}),frozenset({'相机'}),frozenset({'耳机'}),Bundle Sale,"建议将""frozenset({'相机'})""与""frozenset({'耳机'})""捆绑销售",4.8799186397332885,0.2903551590641307
frozenset({'耳机'}),frozenset({'耳机'}),frozenset({'相机'}),Bundle Sale,"建议将""frozenset({'耳机'})""与""frozenset({'相机'})""捆绑销售",4.8799186397332885,0.2899159663865546
frozenset({'外套'}),frozenset({'外套'}),frozenset({'内衣'}),Bundle Sale,"建议将""frozenset({'外套'})""与""frozenset({'内衣'})""捆绑销售",4.878321693589545,0.2880161127895267
frozenset({'内衣'}),frozenset({'内衣'}),frozenset({'外套'}),Bundle Sale,"建议将""frozenset({'内衣'})""与""frozenset({'外套'})""捆绑销售",4.878321693589544,0.290650406504065
frozenset({'智能手表'}),frozenset({'智能手表'}),frozenset({'笔记本电脑'}),Bundle Sale,"建议将""frozenset({'智能手表'})""与""frozenset({'笔记本电脑'})""捆绑销售",4.877733736476377,0.2878838451268358
frozenset({'笔记本电脑'}),frozenset({'笔记本电脑'}),frozenset({'智能手表'}),Bundle Sale,"建议将""frozenset({'笔记本电脑'})""与""frozenset({'智能手表'})""捆绑销售",4.877733736476377,0.2922738054896645
frozenset({'饼干'}),frozenset({'饼干'}),frozenset({'面包'}),Bundle Sale,"建议将""frozenset({'饼干'})""与""frozenset({'面包'})""捆绑销售",4.876727204880734,0.2902628032345013
frozenset({'面包'}),frozenset({'面包'}),frozenset({'饼干'}),Bundle Sale,"建议将""frozenset({'面包'})""与""frozenset({'饼干'})""捆绑销售",4.8767272048807335,0.2894825268817204
frozenset({'充电器'}),frozenset({'充电器'}),frozenset({'音箱'}),Bundle Sale,"建议将""frozenset({'充电器'})""与""frozenset({'音箱'})""捆绑销售",4.876589640187602,0.2930830373752748
frozenset({'音箱'}),frozenset({'音箱'}),frozenset({'充电器'}),Bundle Sale,"建议将""frozenset({'音箱'})""与""frozenset({'充电器'})""捆绑销售",4.876589640187601,0.2883527454242928
frozenset({'T恤'}),frozenset({'T恤'}),frozenset({'毛衣'}),Bundle Sale,"建议将""frozenset({'T恤'})""与""frozenset({'毛衣'})""捆绑销售",4.875930902230098,0.2937260775503411
frozenset({'毛衣'}),frozenset({'毛衣'}),frozenset({'T恤'}),Bundle Sale,"建议将""frozenset({'毛衣'})""与""frozenset({'T恤'})""捆绑销售",4.875930902230098,0.2929946879150066
frozenset({'袜子'}),frozenset({'袜子'}),frozenset({'牛仔裤'}),Bundle Sale,"建议将""frozenset({'袜子'})""与""frozenset({'牛仔裤'})""捆绑销售",4.874195138429297,0.299470549305096
frozenset({'牛仔裤'}),frozenset({'牛仔裤'}),frozenset({'袜子'}),Bundle Sale,"建议将""frozenset({'牛仔裤'})""与""frozenset({'袜子'})""捆绑销售",4.874195138429297,0.2945963541666667
frozenset({'T恤'}),frozenset({'T恤'}),frozenset({'外套'}),Bundle Sale,"建议将""frozenset({'T恤'})""与""frozenset({'外套'})""捆绑销售",4.874080844717035,0.290397736728241
frozenset({'外套'}),frozenset({'外套'}),frozenset({'T恤'}),Bundle Sale,"建议将""frozenset({'外套'})""与""frozenset({'T恤'})""捆绑销售",4.874080844717035,0.2928835179590466
frozenset({'游戏机'}),frozenset({'游戏机'}),frozenset({'充电器'}),Bundle Sale,"建议将""frozenset({'游戏机'})""与""frozenset({'充电器'})""捆绑销售",4.871921736241037,0.2880767322639325
frozenset({'充电器'}),frozenset({'充电器'}),frozenset({'游戏机'}),Bundle Sale,"建议将""frozenset({'充电器'})""与""frozenset({'游戏机'})""捆绑销售",4.871921736241037,0.2946051073904955
frozenset({'衬衫'}),frozenset({'衬衫'}),frozenset({'牛仔裤'}),Bundle Sale,"建议将""frozenset({'衬衫'})""与""frozenset({'牛仔裤'})""捆绑销售",4.871106945352512,0.2992808107224583
frozenset({'牛仔裤'}),frozenset({'牛仔裤'}),frozenset({'衬衫'}),Bundle Sale,"建议将""frozenset({'牛仔裤'})""与""frozenset({'衬衫'})""捆绑销售",4.871106945352511,0.2980143229166666
frozenset({'口红'}),frozenset({'口红'}),frozenset({'洗面奶'}),Bundle Sale,"建议将""frozenset({'口红'})""与""frozenset({'洗面奶'})""捆绑销售",4.869482958575349,0.292363756832864
frozenset({'洗面奶'}),frozenset({'洗面奶'}),frozenset({'口红'}),Bundle Sale,"建议将""frozenset({'洗面奶'})""与""frozenset({'口红'})""捆绑销售",4.869482958575349,0.2939706862091938
frozenset({'零食'}),frozenset({'零食'}),frozenset({'巧克力'}),Bundle Sale,"建议将""frozenset({'零食'})""与""frozenset({'巧克力'})""捆绑销售",4.86894896832785,0.29004329004329
frozenset({'巧克力'}),frozenset({'巧克力'}),frozenset({'零食'}),Bundle Sale,"建议将""frozenset({'巧克力'})""与""frozenset({'零食'})""捆绑销售",4.86894896832785,0.2924290750377707
frozenset({'马克杯'}),frozenset({'马克杯'}),frozenset({'枕头'}),Bundle Sale,"建议将""frozenset({'马克杯'})""与""frozenset({'枕头'})""捆绑销售",4.868870239697149,0.2896977792619803
frozenset({'枕头'}),frozenset({'枕头'}),frozenset({'马克杯'}),Bundle Sale,"建议将""frozenset({'枕头'})""与""frozenset({'马克杯'})""捆绑销售",4.868870239697149,0.2915966386554622
frozenset({'面膜'}),frozenset({'面膜'}),frozenset({'眼影'}),Bundle Sale,"建议将""frozenset({'面膜'})""与""frozenset({'眼影'})""捆绑销售",4.8688423244349135,0.2924713584288052
frozenset({'眼影'}),frozenset({'眼影'}),frozenset({'面膜'}),Bundle Sale,"建议将""frozenset({'眼影'})""与""frozenset({'面膜'})""捆绑销售",4.8688423244349135,0.2974862660229732
frozenset({'连衣裙'}),frozenset({'连衣裙'}),frozenset({'袜子'}),Bundle Sale,"建议将""frozenset({'连衣裙'})""与""frozenset({'袜子'})""捆绑销售",4.868512137048616,0.2942528735632183
frozenset({'袜子'}),frozenset({'袜子'}),frozenset({'连衣裙'}),Bundle Sale,"建议将""frozenset({'袜子'})""与""frozenset({'连衣裙'})""捆绑销售",4.868512137048616,0.2964923891462607
frozenset({'面包'}),frozenset({'面包'}),frozenset({'水果'}),Bundle Sale,"建议将""frozenset({'面包'})""与""frozenset({'水果'})""捆绑销售",4.8683652666522335,0.2901545698924731
frozenset({'水果'}),frozenset({'水果'}),frozenset({'面包'}),Bundle Sale,"建议将""frozenset({'水果'})""与""frozenset({'面包'})""捆绑销售",4.8683652666522335,0.289765100671141
frozenset({'马克杯'}),frozenset({'马克杯'}),frozenset({'毛巾'}),Bundle Sale,"建议将""frozenset({'马克杯'})""与""frozenset({'毛巾'})""捆绑销售",4.868295857917182,0.2913675070963433
frozenset({'毛巾'}),frozenset({'毛巾'}),frozenset({'马克杯'}),Bundle Sale,"建议将""frozenset({'毛巾'})""与""frozenset({'马克杯'})""捆绑销售",4.868295857917181,0.2915622389306599
frozenset({'游戏机'}),frozenset({'游戏机'}),frozenset({'音箱'}),Bundle Sale,"建议将""frozenset({'游戏机'})""与""frozenset({'音箱'})""捆绑销售",4.867583298548503,0.292541756242765
frozenset({'音箱'}),frozenset({'音箱'}),frozenset({'游戏机'}),Bundle Sale,"建议将""frozenset({'音箱'})""与""frozenset({'游戏机'})""捆绑销售",4.867583298548502,0.2943427620632279
frozenset({'面膜'}),frozenset({'面膜'}),frozenset({'粉底液'}),Bundle Sale,"建议将""frozenset({'面膜'})""与""frozenset({'粉底液'})""捆绑销售",4.867168023645267,0.288379705400982
frozenset({'粉底液'}),frozenset({'粉底液'}),frozenset({'面膜'}),Bundle Sale,"建议将""frozenset({'粉底液'})""与""frozenset({'面膜'})""捆绑销售",4.867168023645266,0.2973839662447257
frozenset({'智能手表'}),frozenset({'智能手表'}),frozenset({'耳机'}),Bundle Sale,"建议将""frozenset({'智能手表'})""与""frozenset({'耳机'})""捆绑销售",4.866432554330144,0.2895527369826435
frozenset({'耳机'}),frozenset({'耳机'}),frozenset({'智能手表'}),Bundle Sale,"建议将""frozenset({'耳机'})""与""frozenset({'智能手表'})""捆绑销售",4.866432554330143,0.2915966386554622
frozenset({'衬衫'}),frozenset({'衬衫'}),frozenset({'毛衣'}),Bundle Sale,"建议将""frozenset({'衬衫'})""与""frozenset({'毛衣'})""捆绑销售",4.865033708470032,0.2930696305982347
frozenset({'毛衣'}),frozenset({'毛衣'}),frozenset({'衬衫'}),Bundle Sale,"建议将""frozenset({'毛衣'})""与""frozenset({'衬衫'})""捆绑销售",4.865033708470032,0.2976427622841965
frozenset({'零食'}),frozenset({'零食'}),frozenset({'糖果'}),Bundle Sale,"建议将""frozenset({'零食'})""与""frozenset({'糖果'})""捆绑销售",4.864647001743776,0.2895437895437895
frozenset({'糖果'}),frozenset({'糖果'}),frozenset({'零食'}),Bundle Sale,"建议将""frozenset({'糖果'})""与""frozenset({'零食'})""捆绑销售",4.864647001743775,0.2921706989247311
frozenset({'电视'}),frozenset({'电视'}),frozenset({'相机'}),Bundle Sale,"建议将""frozenset({'电视'})""与""frozenset({'相机'})""捆绑销售",4.861695561914382,0.2888333333333334
frozenset({'相机'}),frozenset({'相机'}),frozenset({'电视'}),Bundle Sale,"建议将""frozenset({'相机'})""与""frozenset({'电视'})""捆绑销售",4.861695561914381,0.2917017337148628
frozenset({'果汁'}),frozenset({'果汁'}),frozenset({'零食'}),Bundle Sale,"建议将""frozenset({'果汁'})""与""frozenset({'零食'})""捆绑销售",4.860789174514665,0.2919389978213508
frozenset({'零食'}),frozenset({'零食'}),frozenset({'果汁'}),Bundle Sale,"建议将""frozenset({'零食'})""与""frozenset({'果汁'})""捆绑销售",4.8607891745146645,0.29004329004329
frozenset({'洗发水'}),frozenset({'洗发水'}),frozenset({'面膜'}),Bundle Sale,"建议将""frozenset({'洗发水'})""与""frozenset({'面膜'})""捆绑销售",4.860025826014333,0.2969475779694757
frozenset({'面膜'}),frozenset({'面膜'}),frozenset({'洗发水'}),Bundle Sale,"建议将""frozenset({'面膜'})""与""frozenset({'洗发水'})""捆绑销售",4.860025826014333,0.292962356792144
frozenset({'内衣'}),frozenset({'内衣'}),frozenset({'毛衣'}),Bundle Sale,"建议将""frozenset({'内衣'})""与""frozenset({'毛衣'})""捆绑销售",4.858614323195025,0.2926829268292683
frozenset({'毛衣'}),frozenset({'毛衣'}),frozenset({'内衣'}),Bundle Sale,"建议将""frozenset({'毛衣'})""与""frozenset({'内衣'})""捆绑销售",4.858614323195024,0.2868525896414342
frozenset({'果汁'}),frozenset({'果汁'}),frozenset({'肉类'}),Bundle Sale,"建议将""frozenset({'果汁'})""与""frozenset({'肉类'})""捆绑销售",4.857634866160015,0.2916038210155857
frozenset({'肉类'}),frozenset({'肉类'}),frozenset({'果汁'}),Bundle Sale,"建议将""frozenset({'肉类'})""与""frozenset({'果汁'})""捆绑销售",4.857634866160015,0.289855072463768
frozenset({'充电器'}),frozenset({'充电器'}),frozenset({'耳机'}),Bundle Sale,"建议将""frozenset({'充电器'})""与""frozenset({'耳机'})""捆绑销售",4.857549310947109,0.2890241840013529
frozenset({'耳机'}),frozenset({'耳机'}),frozenset({'充电器'}),Bundle Sale,"建议将""frozenset({'耳机'})""与""frozenset({'充电器'})""捆绑销售",4.857549310947109,0.2872268907563025
frozenset({'香水'}),frozenset({'香水'}),frozenset({'指甲油'}),Bundle Sale,"建议将""frozenset({'香水'})""与""frozenset({'指甲油'})""捆绑销售",4.856139675631815,0.2920968014892537
frozenset({'指甲油'}),frozenset({'指甲油'}),frozenset({'香水'}),Bundle Sale,"建议将""frozenset({'指甲油'})""与""frozenset({'香水'})""捆绑销售",4.856139675631815,0.2869492934330839
frozenset({'饼干'}),frozenset({'饼干'}),frozenset({'水果'}),Bundle Sale,"建议将""frozenset({'饼干'})""与""frozenset({'水果'})""捆绑销售",4.853221838311113,0.2892520215633423
frozenset({'水果'}),frozenset({'水果'}),frozenset({'饼干'}),Bundle Sale,"建议将""frozenset({'水果'})""与""frozenset({'饼干'})""捆绑销售",4.8532218383111125,0.2880872483221476
frozenset({'面膜'}),frozenset({'面膜'}),frozenset({'口红'}),Bundle Sale,"建议将""frozenset({'面膜'})""与""frozenset({'口红'})""捆绑销售",4.852780466989299,0.292962356792144
frozenset({'口红'}),frozenset({'口红'}),frozenset({'面膜'}),Bundle Sale,"建议将""frozenset({'口红'})""与""frozenset({'面膜'})""捆绑销售",4.852780466989299,0.2965048865330462
frozenset({'餐具'}),frozenset({'餐具'}),frozenset({'灯具'}),Bundle Sale,"建议将""frozenset({'餐具'})""与""frozenset({'灯具'})""捆绑销售",4.8513975461813,0.287445304611242
frozenset({'灯具'}),frozenset({'灯具'}),frozenset({'餐具'}),Bundle Sale,"建议将""frozenset({'灯具'})""与""frozenset({'餐具'})""捆绑销售",4.8513975461813,0.2882700421940928
frozenset({'防晒霜'}),frozenset({'防晒霜'}),frozenset({'指甲油'}),Bundle Sale,"建议将""frozenset({'防晒霜'})""与""frozenset({'指甲油'})""捆绑销售",4.851135359556851,0.2917957918773446
frozenset({'指甲油'}),frozenset({'指甲油'}),frozenset({'防晒霜'}),Bundle Sale,"建议将""frozenset({'指甲油'})""与""frozenset({'防晒霜'})""捆绑销售",4.851135359556851,0.2974231088944306
frozenset({'眼影'}),frozenset({'眼影'}),frozenset({'口红'}),Bundle Sale,"建议将""frozenset({'眼影'})""与""frozenset({'口红'})""捆绑销售",4.8477483022609125,0.2926585650074912
frozenset({'口红'}),frozenset({'口红'}),frozenset({'眼影'}),Bundle Sale,"建议将""frozenset({'口红'})""与""frozenset({'眼影'})""捆绑销售",4.8477483022609125,0.291204240516813
frozenset({'音箱'}),frozenset({'音箱'}),frozenset({'笔记本电脑'}),Bundle Sale,"建议将""frozenset({'音箱'})""与""frozenset({'笔记本电脑'})""捆绑销售",4.843390463538968,0.2858569051580699
frozenset({'笔记本电脑'}),frozenset({'笔记本电脑'}),frozenset({'音箱'}),Bundle Sale,"建议将""frozenset({'笔记本电脑'})""与""frozenset({'音箱'})""捆绑销售",4.843390463538968,0.291087766858692
